"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
22005,6/30/2024 0:00:00,12163,"ENGAGE",9555,9/16/2021 5:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
22005,6/30/2024 0:00:00,12163,"ENGAGE",10702,4/10/2023 5:00:00 AM,991535,"Community Development Financial Institution (CDFI)","","Program Grant"
22005,6/30/2024 0:00:00,12163,"ENGAGE",10783,9/28/2023 5:00:00 AM,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22070,6/30/2024 0:00:00,12224,"NORTH ALABAMA PAPERMAKERS",459,7/29/2010 0:00:00,3183,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
22083,6/30/2024 0:00:00,12237,"E L C O",3367,5/23/2013 0:00:00,649,"Other","Association of Credit Union Leagues","Program Grant"
22083,6/30/2024 0:00:00,12237,"E L C O",4085,8/31/2014 0:00:00,900,"Other","Association of Credit Union Leagues","Program Grant"
22119,6/30/2024 0:00:00,12268,"AMERICAN PARTNERS",11292,2/22/2024 5:00:00 AM,1000,"State League Foundation","","Program Grant"
22119,6/30/2024 0:00:00,12268,"AMERICAN PARTNERS",11293,4/15/2024 4:00:00 AM,5000,"State League Foundation","","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",3892,3/28/2014 0:00:00,2500,"Other","Pennsylvania Credit Union Foundation","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",4803,7/31/2015 0:00:00,7500,"Other","Office of Small Credit Union Initiatives (NCUA)","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",5219,4/4/2016 0:00:00,7500,"Other","Office of Small Credit Union Initiatives (NCUA)","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",5220,3/8/2016 0:00:00,1500,"Other","CSCU","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",5411,7/25/2016 0:00:00,15000,"Other","Office of Small Credit Union Initiatives (NCUA)","Program Grant"
22128,6/30/2024 0:00:00,12277,"SERVICE 1ST",10679,5/11/2023 4:00:00 AM,2500,"State League Foundation","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",461,9/8/2012 0:00:00,2000,"Other","Black Belt Community Foundation","Not Collected"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",3486,7/5/2013 0:00:00,10000,"Other","Federation of Southern Cooperatives","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",3487,5/3/2013 0:00:00,20000,"Other","Self Development of People","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",3757,1/31/2014 0:00:00,1500,"Other","Rodney Pham & Jimmie Paster","Capital- unrestricted donation to equity"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",5133,6/17/2016 0:00:00,7500,"Other","NCUA urgent Need grant","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",7047,1/3/2019 0:00:00,5000,"National Federation of Community Development Credit Unions","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",7176,4/26/2019 0:00:00,5000,"National Federation of Community Development Credit Unions","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",8675,11/2/2020 0:00:00,12500,"National Federation of Community Development Credit Unions","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",8865,2/22/2021 0:00:00,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",9012,6/28/2021 5:00:00 AM,7500,"National Federation of Community Development Credit Unions","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",9587,8/12/2021 5:00:00 AM,3500,"Other","Alabama State Association of Cooperatives","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",9707,1/19/2022 6:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",10046,9/26/2022 5:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",10047,9/20/2022 5:00:00 AM,3500,"Other","Alabama State Association of Cooperatives","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",10611,5/9/2023 5:00:00 AM,3500,"Other","Alabama State Association of Cooperatives","Program Grant"
22131,6/30/2024 0:00:00,12280,"FEDERATION OF GREENE COUNTY EMPL.",11462,6/21/2024 5:00:00 AM,3150,"Other","Alabama State Association Cooperatives","Program Grant"
22151,6/30/2024 0:00:00,12300,"CLEVELAND CHURCH OF CHRIST",10787,9/28/2023 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22167,6/30/2024 0:00:00,12313,"TONAWANDA VALLEY",11482,5/8/2024 4:00:00 AM,2160,"Other","GLOW Workforce Development Board","Program Grant"
22213,6/30/2024 0:00:00,12357,"HEALTH CARE PROFESSIONALS",7066,10/1/2018 0:00:00,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22213,6/30/2024 0:00:00,12357,"HEALTH CARE PROFESSIONALS",7301,9/9/2019 0:00:00,99000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22213,6/30/2024 0:00:00,12357,"HEALTH CARE PROFESSIONALS",7756,4/10/2020 0:00:00,7009,"National Credit Union Foundation","","Program Grant"
22213,6/30/2024 0:00:00,12357,"HEALTH CARE PROFESSIONALS",9989,8/31/2022 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22213,6/30/2024 0:00:00,12357,"HEALTH CARE PROFESSIONALS",10781,9/28/2023 4:00:00 AM,50000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22219,6/30/2024 0:00:00,12363,"U B C SOUTHERN COUNCIL INDUSTRIA WO",879,7/14/2011 0:00:00,1666,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22219,6/30/2024 0:00:00,12363,"U B C SOUTHERN COUNCIL INDUSTRIA WO",880,8/17/2011 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22219,6/30/2024 0:00:00,12363,"U B C SOUTHERN COUNCIL INDUSTRIA WO",881,11/14/2011 0:00:00,1050,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22219,6/30/2024 0:00:00,12363,"U B C SOUTHERN COUNCIL INDUSTRIA WO",3629,8/27/2013 0:00:00,3650,"National Credit Union Foundation","","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",6702,9/14/2018 0:00:00,349,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",6703,7/16/2018 0:00:00,249,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",6836,10/10/2018 0:00:00,149,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",7147,5/22/2019 0:00:00,998,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",7493,10/17/2019 0:00:00,199,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",8335,7/21/2020 0:00:00,4400,"Other","Association of Credit Union Leagues","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",9824,6/14/2022 4:00:00 AM,1497,"Other","NY Credit Union Association","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",10131,10/28/2022 4:00:00 AM,1497,"Other","Alloya Corporate Credit Union","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",11023,11/29/2023 5:00:00 AM,275,"State League Foundation","","Program Grant"
22220,6/30/2024 0:00:00,12364,"KALEIDA HEALTH",11370,6/4/2024 4:00:00 AM,1288,"State League Foundation","","Program Grant"
22241,6/30/2024 0:00:00,12383,"LONG REACH",410,8/31/2010 0:00:00,6878,"Other","NCUA CDRLF","Not Collected"
22241,6/30/2024 0:00:00,12383,"LONG REACH",411,10/15/2010 0:00:00,15000,"Other","NCUA CDRLF","Not Collected"
22241,6/30/2024 0:00:00,12383,"LONG REACH",4619,7/31/2015 0:00:00,10000,"Other","The Office of Small Credit Union Initiatives","Program Grant"
22314,6/30/2024 0:00:00,12454,"CHOCTAW",5516,9/28/2016 0:00:00,99157,"Community Development Financial Institution (CDFI)","","Program Grant"
22314,6/30/2024 0:00:00,12454,"CHOCTAW",7174,1/31/2019 0:00:00,112293,"Community Development Financial Institution (CDFI)","","Program Grant"
22314,6/30/2024 0:00:00,12454,"CHOCTAW",8905,10/14/2020 0:00:00,109000,"Community Development Financial Institution (CDFI)","","Program Grant"
22314,6/30/2024 0:00:00,12454,"CHOCTAW",9698,2/9/2022 6:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
22314,6/30/2024 0:00:00,12454,"CHOCTAW",10503,4/26/2023 5:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
22322,6/30/2024 0:00:00,12462,"CRCH EMPLOYEES",5535,7/25/2016 0:00:00,3000,"National Credit Union Foundation","","Program Grant"
22337,6/30/2024 0:00:00,12476,"MARTINSBURG V.A. CENTER",4366,4/2/2015 0:00:00,3000,"Other","Office of Small Credit Union Intiatives","Program Grant"
22369,6/30/2024 0:00:00,12506,"TOTAL CHOICE",4298,4/1/2015 0:00:00,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22369,6/30/2024 0:00:00,12506,"TOTAL CHOICE",6461,8/30/2017 0:00:00,4070,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22369,6/30/2024 0:00:00,12506,"TOTAL CHOICE",7983,4/10/2020 0:00:00,4093,"Community Development Financial Institution (CDFI)","","Program Grant"
22369,6/30/2024 0:00:00,12506,"TOTAL CHOICE",9265,9/16/2021 5:00:00 AM,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
22369,6/30/2024 0:00:00,12506,"TOTAL CHOICE",9492,9/16/2021 5:00:00 AM,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22426,6/30/2024 0:00:00,12562,"SOUTHCOAST",4543,4/1/2015 0:00:00,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22426,6/30/2024 0:00:00,12562,"SOUTHCOAST",10215,5/5/2022 4:00:00 AM,3000,"Other","PSCU","Pass Through"
22426,6/30/2024 0:00:00,12562,"SOUTHCOAST",11280,2/6/2024 5:00:00 AM,40000,"Other","City of New Bedford","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",3235,4/10/2013 0:00:00,125,"Other","New York State Credit Union Foundation","Not Collected"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",3837,6/5/2014 0:00:00,2500,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",4500,4/3/2015 0:00:00,2500,"Other","New York State Credit Union Foundation","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",5642,2/6/2017 0:00:00,2500,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",6015,10/2/2017 0:00:00,2500,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",6352,4/16/2018 0:00:00,1800,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",6892,10/22/2018 0:00:00,825,"Other","New York State Credit Union Foundation","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",7006,4/1/2019 0:00:00,3000,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",8363,8/28/2020 0:00:00,2615,"Other","New York State Credit Union Foundation","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",8364,4/14/2020 0:00:00,5000,"Other","Alloya Cares Grant","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",8365,4/13/2020 0:00:00,2800,"Other","New York State Credit Union Foundation","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",9000,5/14/2021 4:00:00 AM,3000,"State League Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",9841,6/16/2022 4:00:00 AM,3000,"State League Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",10598,6/22/2023 4:00:00 AM,5000,"National Credit Union Foundation","","Program Grant"
22447,6/30/2024 0:00:00,12583,"LOCAL 41 I.B.E.W.",11032,10/23/2023 4:00:00 AM,5000,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",4595,3/9/2015 4:00:00 AM,2500,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",5062,3/16/2016 4:00:00 AM,1500,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",5671,2/22/2017 5:00:00 AM,1500,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",6345,3/9/2018 5:00:00 AM,1400,"State League Foundation","","Pass Through"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",6981,2/19/2019 5:00:00 AM,1100,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",7647,2/20/2020 5:00:00 AM,558,"State League Foundation","","Program Grant"
22456,6/30/2024 0:00:00,12591,"THE HEART CENTER",11514,5/6/2024 4:00:00 AM,5000,"State League Foundation","","Program Grant"
22520,6/30/2024 0:00:00,12654,"MTC",4622,7/31/2015 0:00:00,10000,"Other","NCUA  Office of Small Credit Union Initiatives","Program Grant"
22520,6/30/2024 0:00:00,12654,"MTC",5603,7/25/2016 0:00:00,7000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22520,6/30/2024 0:00:00,12654,"MTC",7518,11/25/2019 0:00:00,4914,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22520,6/30/2024 0:00:00,12654,"MTC",8439,8/4/2020 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22522,6/30/2024 0:00:00,12656,"S. T. P. EMPLOYEES",416,8/14/2008 0:00:00,3000,"Other","PA Credit Union Foundation, Inc.","Not Collected"
22566,6/30/2024 0:00:00,12699,"MONEY",7847,4/10/2020 0:00:00,5000,"Other","Alloya Corporate","Program Grant"
22566,6/30/2024 0:00:00,12699,"MONEY",9715,2/11/2022 5:00:00 AM,3000,"Other","NYCU Foundation","Program Grant"
22581,6/30/2024 0:00:00,12713,"TOTAL COMMUNITY ACTION",3867,5/14/2014 0:00:00,64000,"Community Development Financial Institution (CDFI)","","Program Grant"
22681,6/30/2024 0:00:00,12812,"TWIN OAKS",4294,3/31/2015 0:00:00,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
22740,6/30/2024 0:00:00,12869,"HSM",3368,5/20/2013 0:00:00,4000,"Other","OSCUI","Pass Through"
22740,6/30/2024 0:00:00,12869,"HSM",4433,4/1/2015 0:00:00,4000,"Other","OSCUI","Pass Through"
22740,6/30/2024 0:00:00,12869,"HSM",7289,9/1/2019 0:00:00,1500,"Other","CAROLINAS CU FOUNDATION","Program Grant"
22754,6/30/2024 0:00:00,12883,"C C S E",7937,4/16/2020 0:00:00,5000,"Other","ALLOYA FCU","Program Grant"
22785,6/30/2024 0:00:00,12914,"RICHLAND PARISH SCHOOLS",4152,12/4/2014 0:00:00,5473,"Other","NCUA OSCUI Grant Program","Program Grant"
22785,6/30/2024 0:00:00,12914,"RICHLAND PARISH SCHOOLS",7841,6/2/2020 0:00:00,1500,"Other","LA Credit Union League-Covid 19 Grant","Program Grant"
22785,6/30/2024 0:00:00,12914,"RICHLAND PARISH SCHOOLS",8284,9/8/2020 0:00:00,250,"Other","LA Credit Union League-Employee Hurricane Laura Personal Expense Grant","Pass Through"
22785,6/30/2024 0:00:00,12914,"RICHLAND PARISH SCHOOLS",8563,10/22/2020 0:00:00,500,"Other","LA Credit Union League-Hurricane Delta Personal Expense Grant-Beverly Gresham","Pass Through"
22953,6/30/2024 0:00:00,13082,"AVH",4343,4/7/2015 0:00:00,2002,"Other","Pennsylvania Credit Union Foundation","Program Grant"
22978,6/30/2024 0:00:00,13107,"MAIN IMPACT",10242,8/31/2022 5:00:00 AM,6378,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23017,6/30/2024 0:00:00,13146,"XPLORE",4642,7/15/2015 0:00:00,7500,"Other","OSCUI","Program Grant"
23017,6/30/2024 0:00:00,13146,"XPLORE",8707,7/27/2020 0:00:00,7500,"Community Development Financial Institution (CDFI)","","Program Grant"
23070,6/30/2024 0:00:00,13199,"MOREHEAD COMMUNITY",6210,9/22/2017 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23070,6/30/2024 0:00:00,13199,"MOREHEAD COMMUNITY",6752,10/30/2018 0:00:00,1300,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23070,6/30/2024 0:00:00,13199,"MOREHEAD COMMUNITY",7652,4/13/2020 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",5054,3/30/2016 4:00:00 AM,799,"State League Foundation","","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",5880,6/2/2017 0:00:00,15000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",6041,8/30/2017 0:00:00,7500,"Other","NCUA Office of Small CU Initiatives","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",6759,10/29/2018 0:00:00,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",7830,5/18/2020 4:00:00 AM,7000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23144,6/30/2024 0:00:00,13273,"LOCAL 804",9270,8/30/2021 4:00:00 AM,7000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
23162,6/30/2024 0:00:00,13291,"ELEMENT",5148,7/31/2015 0:00:00,5000,"Other","OSCUI","Program Grant"
23162,6/30/2024 0:00:00,13291,"ELEMENT",10332,4/10/2023 4:00:00 AM,500000,"Community Development Financial Institution (CDFI)","","Program Grant"
23177,6/30/2024 0:00:00,13306,"SOUTHERN BAPTIST CHURCH OF NEW YORK",246,6/30/2004 0:00:00,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
23177,6/30/2024 0:00:00,13306,"SOUTHERN BAPTIST CHURCH OF NEW YORK",247,8/24/2011 0:00:00,3351,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
23177,6/30/2024 0:00:00,13306,"SOUTHERN BAPTIST CHURCH OF NEW YORK",8885,7/28/2020 0:00:00,10000,"Other","NCUA - CURE","Program Grant"
23184,6/30/2024 0:00:00,13313,"TEXAS ASSOCIATIONS OF PROFESSIONALS",7180,5/29/2019 0:00:00,790,"Other","Alamo Chapter of Credit Unions","Capital- unrestricted donation to equity"
23184,6/30/2024 0:00:00,13313,"TEXAS ASSOCIATIONS OF PROFESSIONALS",8469,8/27/2020 0:00:00,1750,"Other","Cornerstone Credit Union Foundation","Program Grant"
23184,6/30/2024 0:00:00,13313,"TEXAS ASSOCIATIONS OF PROFESSIONALS",8827,2/26/2021 0:00:00,590,"Other","Alamo Chapter of Credit Unions","Program Grant"
23184,6/30/2024 0:00:00,13313,"TEXAS ASSOCIATIONS OF PROFESSIONALS",9599,7/22/2021 5:00:00 AM,2500,"Other","Cornerstone Credit Union Foundation","Program Grant"
23184,6/30/2024 0:00:00,13313,"TEXAS ASSOCIATIONS OF PROFESSIONALS",10105,5/13/2022 5:00:00 AM,1573,"Other","SCMS Scholarship Committee","Program Grant"
