"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004"
17389,6/30/2024 0:00:00,9147,"","Combination","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
17395,6/30/2024 0:00:00,9150,"2549006803O7LX222108","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
17396,6/30/2024 0:00:00,9151,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17398,6/30/2024 0:00:00,9152,"549300ZY55MYW2FNSA48","Combination","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 19 2024  5:00AM"
17411,6/30/2024 0:00:00,9161,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17415,6/30/2024 0:00:00,9165,"549300RZ68QC00DWOC19","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
17429,6/30/2024 0:00:00,9171,"549300TDVGWRELEO5F50","Automated","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  2 2024  5:00AM"
17436,6/30/2024 0:00:00,9175,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17437,6/30/2024 0:00:00,9176,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17449,6/30/2024 0:00:00,9179,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17454,6/30/2024 0:00:00,9180,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17464,6/30/2024 0:00:00,9187,"25490039PWHR3LPL6D62","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
17472,6/30/2024 0:00:00,9193,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17550,6/30/2024 0:00:00,9243,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17555,6/30/2024 0:00:00,9247,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17569,6/30/2024 0:00:00,9254,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17587,6/30/2024 0:00:00,9266,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
17588,6/30/2024 0:00:00,9267,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17623,6/30/2024 0:00:00,9285,"549300VBY3NBKUNMKL64","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 29 2024  8:00AM"
17630,6/30/2024 0:00:00,9290,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17636,6/30/2024 0:00:00,9294,"","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","",""
17642,6/30/2024 0:00:00,9297,"549300J4330IBZ0BBI43","Automated","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  6:00AM"
17665,6/30/2024 0:00:00,9307,"549300JK7FP26MG28H96","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
17675,6/30/2024 0:00:00,9315,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17679,6/30/2024 0:00:00,9317,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17681,6/30/2024 0:00:00,9318,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17687,6/30/2024 0:00:00,9323,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17691,6/30/2024 0:00:00,9325,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17715,6/30/2024 0:00:00,9339,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17733,6/30/2024 0:00:00,9349,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17752,6/30/2024 0:00:00,9364,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17793,6/30/2024 0:00:00,9388,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17831,6/30/2024 0:00:00,9407,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17841,6/30/2024 0:00:00,9412,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17847,6/30/2024 0:00:00,9415,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
17849,6/30/2024 0:00:00,9416,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17861,6/30/2024 0:00:00,9421,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17865,6/30/2024 0:00:00,9423,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17878,6/30/2024 0:00:00,9431,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17885,6/30/2024 0:00:00,9434,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17891,6/30/2024 0:00:00,9439,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17914,6/30/2024 0:00:00,9454,"549300NWYTCEH9RSSW54","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2024  5:00AM"
17953,6/30/2024 0:00:00,9468,"","Combination","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","",""
17955,6/30/2024 0:00:00,9469,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17969,6/30/2024 0:00:00,9476,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17990,6/30/2024 0:00:00,9484,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
17999,6/30/2024 0:00:00,9488,"","Combination","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
18013,6/30/2024 0:00:00,9494,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18022,6/30/2024 0:00:00,9496,"549300GCNN38YBSHN374","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2024  5:00AM"
18067,6/30/2024 0:00:00,9521,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18068,6/30/2024 0:00:00,9522,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18090,6/30/2024 0:00:00,9531,"549300U3EW900YTMU158","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18142,6/30/2024 0:00:00,9555,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18144,6/30/2024 0:00:00,9557,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18150,6/30/2024 0:00:00,9560,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","",""
18172,6/30/2024 0:00:00,9568,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18175,6/30/2024 0:00:00,9571,"549300ELQB8TS88JEE06","Automated","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Nov 13 2023  5:00AM"
18181,6/30/2024 0:00:00,9573,"549300S0KDQNIC08M074","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  5:00AM"
18192,6/30/2024 0:00:00,9580,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18195,6/30/2024 0:00:00,9582,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18204,6/30/2024 0:00:00,9587,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18218,6/30/2024 0:00:00,9592,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18234,6/30/2024 0:00:00,9602,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18238,6/30/2024 0:00:00,9605,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18242,6/30/2024 0:00:00,9607,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18254,6/30/2024 0:00:00,9613,"","Manual","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
18271,6/30/2024 0:00:00,9619,"5493006R3KP9HJOA7613","Automated","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 19 2024  5:00AM"
18273,6/30/2024 0:00:00,9620,"","Combination","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1",""
18297,6/30/2024 0:00:00,9632,"549300MRP46SVQMWO81","Automated","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 22 2024  5:00AM"
18301,6/30/2024 0:00:00,9635,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18312,6/30/2024 0:00:00,9638,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18336,6/30/2024 0:00:00,9648,"","Combination","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","",""
18343,6/30/2024 0:00:00,9653,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18353,6/30/2024 0:00:00,9659,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18393,6/30/2024 0:00:00,9677,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
18405,6/30/2024 0:00:00,9683,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18409,6/30/2024 0:00:00,9687,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18422,6/30/2024 0:00:00,9696,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18423,6/30/2024 0:00:00,9697,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18446,6/30/2024 0:00:00,9714,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18454,6/30/2024 0:00:00,9719,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18462,6/30/2024 0:00:00,9725,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18473,6/30/2024 0:00:00,9730,"25490091LXRCWGWGZ525","Combination","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 23 2024  6:00AM"
18474,6/30/2024 0:00:00,9731,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18515,6/30/2024 0:00:00,9752,"2549009A2MMICIE00762","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18528,6/30/2024 0:00:00,9756,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18550,6/30/2024 0:00:00,9771,"549300838ZAWQIH9V751","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  5 2024  5:00AM"
18559,6/30/2024 0:00:00,9776,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18562,6/30/2024 0:00:00,9778,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18574,6/30/2024 0:00:00,9786,"549300Y9GUIZZA51H410","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 31 2024  6:00AM"
18582,6/30/2024 0:00:00,9790,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18616,6/30/2024 0:00:00,9811,"549300C04W4R4VGWRT26","Combination","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
18623,6/30/2024 0:00:00,9817,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18628,6/30/2024 0:00:00,9819,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18635,6/30/2024 0:00:00,9822,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18649,6/30/2024 0:00:00,9830,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18651,6/30/2024 0:00:00,9832,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18708,6/30/2024 0:00:00,9854,"549300QD5CQZ9PPP5B09","Combination","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  8:00AM"
18710,6/30/2024 0:00:00,9856,"549300I7SKMG274G2Y20","Automated","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 21 2022  5:00AM"
18716,6/30/2024 0:00:00,9859,"","Combination","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","",""
18749,6/30/2024 0:00:00,9875,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18759,6/30/2024 0:00:00,9880,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18765,6/30/2024 0:00:00,9883,"254900CXHYTQMHXRX530","Manual","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023  5:00AM"
18775,6/30/2024 0:00:00,9889,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18800,6/30/2024 0:00:00,9899,"549300VYEO55JM1VUZ93","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 11 2024  5:00AM"
18814,6/30/2024 0:00:00,9905,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18816,6/30/2024 0:00:00,9906,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18823,6/30/2024 0:00:00,9909,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18858,6/30/2024 0:00:00,9924,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18861,6/30/2024 0:00:00,9926,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18868,6/30/2024 0:00:00,9928,"0000000","Automated","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
18882,6/30/2024 0:00:00,9936,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18917,6/30/2024 0:00:00,9950,"549300DNWSJUNAWUM003","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 16 2024  5:00AM"
18935,6/30/2024 0:00:00,9961,"","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
18948,6/30/2024 0:00:00,9967,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18950,6/30/2024 0:00:00,9969,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18962,6/30/2024 0:00:00,9973,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18964,6/30/2024 0:00:00,9974,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
18965,6/30/2024 0:00:00,9975,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19017,6/30/2024 0:00:00,10002,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19027,6/30/2024 0:00:00,10007,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19045,6/30/2024 0:00:00,10017,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19047,6/30/2024 0:00:00,10019,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19085,6/30/2024 0:00:00,10040,"549300P3STF5YYEJYO93","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  5:00AM"
19116,6/30/2024 0:00:00,10057,"549300B5RA7BRG1R272","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 20 2024  5:00AM"
19131,6/30/2024 0:00:00,10067,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
19158,6/30/2024 0:00:00,10084,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
